Post_Link,Posted_Title,Posted_Date,Brand,Model,Grade,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage,Vehicle_Price
https://ikman.lk/en/ad/nissan-ad-wagon-1997-for-sale-kegalle,Nissan AD Wagon 1997,"Posted on 24 Apr 2:58 pm, Warakapola, Kegalle5058views",Nissan,AD Wagon,0,0,1997,Used,Automatic,Station wagon,Petrol,"1,300 cc","183,960 km","Rs 2,290,000"
https://ikman.lk/en/ad/nissan-ad-wagon-1999-for-sale-anuradhapura,Nissan AD Wagon 1999,"Posted on 03 Apr 9:26 pm, Anuradhapura City, Anuradhapura1673views",Nissan,AD Wagon,0,0,1999,Used,Automatic,0,Petrol,"1,300 cc","103,787 km","Rs 2,950,000"
https://ikman.lk/en/ad/nissan-cefiro-a32-1998-for-sale-colombo-3,Nissan Cefiro 1998,"Posted on 03 Apr 9:26 pm, Nugegoda, Colombo1957views",Nissan,Cefiro,0,1998,1998,Used,Automatic,Saloon,Petrol,"2,000 cc","195,000 km","Rs 2,900,000"
https://ikman.lk/en/ad/nissan-dutsun-1990-for-sale-ratnapura,Nissan Dutsun 1990,"Posted on 03 Apr 9:07 pm, Pelmadulla, Ratnapura1085views",Nissan,Dutsun,0,0,1990,Used,Automatic,Hatchback,Petrol,"1,400 cc","127,000 km","Rs 785,000"
https://ikman.lk/en/ad/nissan-march-k11-2000-for-sale-kandy-245,Nissan March k11 2000,"Posted on 03 Apr 9:07 pm, Katugastota, Kandy3020views",Nissan,March,0,k11,2000,Used,Automatic,Hatchback,Petrol,"1,000 cc","224,540 km","Rs 2,900,000"
https://ikman.lk/en/ad/nissan-sunny-19-9484-1994-for-sale-colombo,Nissan Sunny 1994,"Posted on 11 Apr 10:17 am, Kaduwela, Colombo1560views",Nissan,Sunny,0,Nissan Sunny,1994,Used,Automatic,Saloon,Petrol,"1,500 cc","300,810 km","Rs 3,111,000"
https://ikman.lk/en/ad/nissan-primera-p11-camino-1996-for-sale-kurunegala,Nissan Primera P11 Camino 1996,"Posted on 03 Apr 8:46 pm, Narammala, Kurunegala4192views",Nissan,Primera,0,Primera P11 Camino,1996,Used,Automatic,Saloon,Petrol,"1,830 cc","230,000 km","Rs 2,490,000"
https://ikman.lk/en/ad/nissan-sunny-hb12-1987-for-sale-galle,Nissan Sunny HB12 1987,"Posted on 03 Apr 8:46 pm, Galle City, Galle1073views",Nissan,Sunny,0,HB12,1987,Used,Automatic,Saloon,Petrol,"1,300 cc","432,000 km","Rs 1,120,000"
https://ikman.lk/en/ad/nissan-pulsar-cj2-1996-for-sale-gampaha,Nissan Pulsar CJ2 1996,"Posted on 03 Apr 8:45 pm, Negombo, Gampaha1342views",Nissan,Pulsar,0,CJ2,1996,Used,Automatic,Saloon,Petrol,"1,500 cc","220,000 km","Rs 2,430,000"
https://ikman.lk/en/ad/nissan-qashqai-1200cc-petrol-2017-for-sale-colombo-2,Nissan Qashqai 1200CC Petrol 2017,"Posted on 29 Apr 4:36 pm, Kohuwala, Colombo691views",Nissan,Qashqai,0,1200CC Petrol,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","83,000 km","Rs 14,750,000"
https://ikman.lk/en/ad/nissan-qashqai-2018-for-sale-colombo-77,Nissan Qashqai 2018,"Posted on 03 May 2:01 am, Homagama, Colombo867views",Nissan,Qashqai,0,0,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","54,000 km","Rs 15,000,000"
https://ikman.lk/en/ad/nissan-x-trail-ht-32-hybrid-2015-for-sale-colombo,Nissan X-Trail HT-32 Hybrid 2015,"Posted on 30 Apr 12:10 am, Malabe, Colombo2176views",Nissan,X-Trail,0,HT-32 Hybrid,2015,Used,Automatic,SUV / 4x4,Petrol,"1,990 cc","96,300 km","Rs 13,000,000"
https://ikman.lk/en/ad/nissan-presea-1300-1997-for-sale-gampaha,Nissan Presea 1300 1997,"Posted on 06 Apr 3:50 pm, Ja-Ela, Gampaha2775views",Nissan,Presea,0,1300,1997,Used,Automatic,Saloon,Petrol,"1,300 cc","122,000 km","Rs 3,050,000"
https://ikman.lk/en/ad/nissan-pulsar-1997-for-sale-gampaha-47,Nissan Pulsar 1997,"Posted on 03 May 9:21 pm, Kadawatha, Gampaha1021views",Nissan,Pulsar,0,Nissan,1997,Used,Automatic,Saloon,Petrol,"1,490 cc","120,000 km","Rs 3,150,000"
https://ikman.lk/en/ad/nissan-x-trail-hybrid-2015-for-sale-colombo-612,Nissan X-Trail Hybrid 2015,"Posted on 07 Apr 11:29 am, Mount Lavinia, Colombo1734views",Nissan,X-Trail,0,Hybrid,2015,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","120,000 km","Rs 11,395,000"
https://ikman.lk/en/ad/nissan-presea-1994-for-sale-matale,Nissan Presea 1994,"Posted on 04 May 1:34 pm, Yatawatta, Matale2181views",Nissan,Presea,0,Nissan,1994,Used,Automatic,0,Petrol,"1,490 cc","160,000 km","Rs 1,950,000"
https://ikman.lk/en/ad/nissan-x-trail-non-hybrid-7seater-2015-for-sale-puttalam,Nissan X-Trail Non Hybrid 7Seater 2015,"Posted on 15 Apr 5:18 am, Wennappuwa, Puttalam747views",Nissan,X-Trail,0,Non Hybrid 7Seater,2015,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","100,000 km","Rs 13,250,000"
https://ikman.lk/en/ad/nissan-wingroad-y-12-2006-for-sale-colombo-2,Nissan Wingroad Y-12 2006,"Posted on 28 Mar 1:46 pm, Malabe, Colombo1311views",Nissan,Wingroad,0,Y-12,2006,Used,Automatic,Station wagon,Petrol,"1,490 cc","122,108 km","Rs 5,790,000"
https://ikman.lk/en/ad/nissan-almera-vl-2025-for-sale-kurunegala,Nissan Almera VL 2025,"Posted on 06 Apr 7:45 am, Narammala, Kurunegala6602views",Nissan,Almera,0,VL,2025,New,Automatic,Saloon,Petrol,"1,000 cc",0 km,"Rs 13,300,000"
https://ikman.lk/en/ad/nissan-qashqai-tekna-plus-2018-for-sale-colombo-14,Nissan Qashqai Tekna Plus 2018,"Posted on 26 Mar 10:47 pm, Hanwella, Colombo467views",Nissan,Qashqai,0,Tekna Plus,2018,Used,Automatic,Hatchback,Petrol,"1,200 cc","101,000 km","Rs 16,000,000"
https://ikman.lk/en/ad/nissan-qashqai-tekna-safety-edition-2017-for-sale-kandy-2,Nissan Qashqai Tekna Safety Edition 2017,"Posted on 24 Apr 11:58 am, Katugastota, Kandy695views",Nissan,Qashqai,0,Tekna Safety Edition,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","63,000 km","Rs 17,300,000"
https://ikman.lk/en/ad/nissan-dayz-2023-for-sale-colombo,Nissan Dayz 2023,"Posted on 16 Apr 12:50 pm, Piliyandala, Colombo6228views",Nissan,Dayz,0,2023,2023,Reconditioned,Automatic,Hatchback,Petrol,660 cc,"9,500 km","Rs 6,950,000"
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-colombo-1396,Nissan X-Trail 2015,"Posted on 22 Mar 7:05 pm, Dehiwala, Colombo1363views",Nissan,X-Trail,0,0,2015,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","84,000 km","Rs 12,000,000"
https://ikman.lk/en/ad/nissan-dayz-2016-for-sale-gampaha-5,Nissan Dayz 2016,"Posted on 21 Mar 6:55 pm, Nittambuwa, Gampaha739views",Nissan,Dayz,0,0,2016,Used,Automatic,Hatchback,Petrol,650 cc,"69,710 km","Rs 6,150,000"
https://ikman.lk/en/ad/nissan-x-trail-hybrid-mode-premier-2016-for-sale-gampaha-2,Nissan X-Trail Hybrid Mode Premier 2016,"Posted on 20 Mar 3:58 pm, Gampaha City, Gampaha986views",Nissan,X-Trail,0,Hybrid Mode Premier,2016,Used,Automatic,Hatchback,Petrol,"2,000 cc","115,800 km","Rs 15,000,000"
https://ikman.lk/en/ad/nissan-march-2001-for-sale-colombo-637,Nissan March 2001,"Posted on 19 Mar 10:58 am, Malabe, Colombo2734views",Nissan,March,0,0,2001,Used,Automatic,0,Petrol,990 cc,"133,269 km","Rs 3,050,000"
https://ikman.lk/en/ad/nissan-almera-1l-e-2025-for-sale-colombo,Nissan Almera 1L E 2025,"Posted on 22 Apr 1:26 pm, Dehiwala, Colombo7025views",Nissan,Almera,0,1L E,2025,New,Automatic,Saloon,Petrol,"1,000 cc",0 km,"Rs 13,100,000"
https://ikman.lk/en/ad/nissan-x-trail-nt32-petrol-2017-for-sale-colombo,Nissan X-Trail NT32 ( Petrol ) 2017,"Posted on 05 May 3:47 pm, Mount Lavinia, Colombo6857views",Nissan,X-Trail,0,NT32  ( Petrol ),2017,Used,Automatic,SUV / 4x4,Petrol,"2,000 cc","20,000 km","Rs 18,500,000"
https://ikman.lk/en/ad/nissan-qashqai-2018-for-sale-gampaha-2,Nissan Qashqai 2018,"Posted on 02 May 4:01 pm, Kadawatha, Gampaha1148views",Nissan,Qashqai,0,0,2018,Used,Automatic,Hatchback,Petrol,1 cc,"84,200 km","Rs 14,000,000"
https://ikman.lk/en/ad/nissan-qashqai-tekna-plus-turbo-2018-for-sale-colombo,Nissan Qashqai Tekna Plus (Turbo) 2018,"Posted on 14 Mar 11:44 am, Kesbewa, Colombo471views",Nissan,Qashqai,0,Tekna Plus (Turbo),2018,Used,Automatic,Hatchback,Petrol,"1,200 cc","67,000 km","Rs 17,000,000"
https://ikman.lk/en/ad/nissan-juke-tekna-2025-for-sale-colombo,Nissan Juke Tekna 2025,"Posted on 16 Apr 12:47 pm, Kotte, Colombo1375views",Nissan,Juke,0,Tekna,2025,New,Automatic,SUV / 4x4,Petrol,"1,000 cc",2 km,"Rs 23,250,000"
https://ikman.lk/en/ad/nissan-dayz-2018-for-sale-gampaha-19,Nissan Dayz 2018,"Posted on 11 Mar 12:56 pm, Wattala, Gampaha2540views",Nissan,Dayz,0,0,2018,Used,Automatic,Hatchback,Petrol,650 cc,"49,600 km","Rs 7,250,000"
https://ikman.lk/en/ad/nissan-tiida-latio-kf-2008-for-sale-colombo,Nissan Tiida LATIO KF- 2008,"Posted on 30 Apr 11:09 pm, Homagama, Colombo3035views",Nissan,Tiida,0,LATIO KF-,2008,Used,Automatic,Saloon,Petrol,"1,490 cc","170,000 km","Rs 4,975,000"
https://ikman.lk/en/ad/nissan-x-trail-til-hybrid-2025-for-sale-colombo-1,Nissan X-Trail TIL Hybrid 2025,"Posted on 30 Apr 4:11 pm, Kohuwala, Colombo4405views",Nissan,X-Trail,0,TIL Hybrid,2025,New,Automatic,SUV / 4x4,Petrol,"2,000 cc",0 km,"Rs 30,000,000"
https://ikman.lk/en/ad/nissan-sunny-fb14-1998-for-sale-galle,Nissan Sunny FB14 1998,"Posted on 07 May 2:41 pm, Ambalangoda, Galle839views",Nissan,Sunny,0,FB14 Sunny,1998,Used,Automatic,Saloon,Diesel,"1,700 cc","125,000 km","Rs 2,750,000"
https://ikman.lk/en/ad/nissan-navara-aventura-2006-for-sale-colombo-51,Nissan Navara Aventura 2006,"Posted on 23 Apr 10:49 am, Nawala, Colombo14710views",Nissan,Navara,0,Aventura,2006,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc","155,000 km","Rs 6,850,000"
https://ikman.lk/en/ad/nissan-patrol-grx-y61-2015-for-sale-colombo-12,Nissan Patrol GRX Y61 2015,"Posted on 07 May 12:24 am, Kohuwala, Colombo262views",Nissan,Patrol,0,GRX Y61,2015,Used,Automatic,SUV / 4x4,Diesel,"2,953 cc","140,000 km","Rs 48,590,000"
https://ikman.lk/en/ad/nissan-pulsar-1998-for-sale-colombo-78,Nissan Pulsar 1998,"Posted on 05 May 1:07 pm, Malabe, Colombo753views",Nissan,Pulsar,0,0,1998,Used,Automatic,Saloon,Diesel,"2,000 cc","165,000 km","Rs 2,895,000"
https://ikman.lk/en/ad/nissan-bluebird-auto-1999-for-sale-kegalle,Nissan Bluebird Auto 1999,"Posted on 30 Apr 4:49 pm, Kegalle City, Kegalle1693views",Nissan,Bluebird,0,Auto,1999,Used,Automatic,Saloon,Diesel,"2,000 cc","180,000 km","Rs 3,200,000"
https://ikman.lk/en/ad/nissan-sunny-1994-for-sale-colombo-11,Nissan Sunny 1994,"Posted on 29 Apr 9:45 pm, Talawatugoda, Colombo1912views",Nissan,Sunny,0,0,1994,Used,Automatic,Saloon,Diesel,"1,700 cc","120,000 km","Rs 2,250,000"
https://ikman.lk/en/ad/nissan-laurel-2008-for-sale-colombo-16,Nissan Laurel 2008,"Posted on 29 Apr 4:54 pm, Boralesgamuwa, Colombo814views",Nissan,Other Model,0,Laurel,2008,Used,Automatic,Saloon,Diesel,"2,000 cc","104,000 km","Rs 4,950,000"
https://ikman.lk/en/ad/nissan-patrol-30turbo-diesel-auto-2013-for-sale-colombo,Nissan Patrol 3.0Turbo Diesel Auto 2013,"Posted on 27 Apr 6:14 pm, Kohuwala, Colombo1394views",Nissan,Patrol,0,3.0Turbo Diesel Auto,2013,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","150,000 km","Rs 32,000,000"
https://ikman.lk/en/ad/nissan-ad-wagon-2000-for-sale-gampaha-76,Nissan AD Wagon 2000,"Posted on 24 Apr 4:12 pm, Negombo, Gampaha2074views",Nissan,AD Wagon,0,0,2000,Used,Automatic,Station wagon,Diesel,"1,750 cc","135,000 km","Rs 2,400,000"
https://ikman.lk/en/ad/nissan-x-trail-t31-2014-for-sale-colombo-2,Nissan X-Trail T31 2014,"Posted on 26 Apr 11:12 am, Athurugiriya, Colombo2837views",Nissan,X-Trail,0,T31,2014,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","78,000 km","Rs 9,600,000"
https://ikman.lk/en/ad/nissan-wingroad-1997-for-sale-kandy,Nissan Wingroad 1997,"Posted on 21 Apr 11:53 am, Peradeniya, Kandy2725views",Nissan,Wingroad,0,0,1997,Used,Automatic,Station wagon,Diesel,"1,970 cc","170,000 km","Rs 2,250,000"
https://ikman.lk/en/ad/nissan-sunny-2020-for-sale-polonnaruwa,Nissan Sunny 2020,"Posted on 21 Apr 9:58 am, Kaduruwela, Polonnaruwa2294views",Nissan,Sunny,0,2020,2020,Used,Automatic,Saloon,Diesel,"1,200 cc","86,000 km","Rs 320,000"
https://ikman.lk/en/ad/nissan-sunny-sb14-1997-for-sale-colombo-8,Nissan Sunny SB14 1997,"Posted on 13 Apr 12:11 am, Dehiwala, Colombo18745views",Nissan,Sunny,0,SB14,1997,Used,Automatic,Saloon,Diesel,"1,970 cc","265,000 km","Rs 2,800,000"
https://ikman.lk/en/ad/nissan-pulsar-1998-for-sale-kurunegala-9,Nissan Pulsar 1998,"Posted on 11 Apr 10:03 pm, Kurunegala City, Kurunegala4067views",Nissan,Pulsar,0,0,1998,Used,Automatic,Saloon,Diesel,"1,990 cc","200,000 km","Rs 2,850,000"
https://ikman.lk/en/ad/nissan-caravan-nv-350-2013-for-sale-colombo-1,Nissan Caravan Nv 350 2013,"Posted on 10 Apr 1:04 pm, Kaduwela, Colombo3291views",Nissan,Other Model,0,Caravan Nv 350,2013,Used,Automatic,0,Diesel,"2,480 cc","120,000 km","Rs 14,200,000"
https://ikman.lk/en/ad/nissan-navara-2006-for-sale-colombo-79,Nissan Navara 2006,"Posted on 10 Apr 12:21 pm, Dehiwala, Colombo10580views",Nissan,Navara,0,0,2006,Used,Automatic,SUV / 4x4,Diesel,"2,500 cc","138,100 km","Rs 7,300,000"
https://ikman.lk/en/ad/nissan-bluebird-su14-1st-owner-1998-for-sale-kurunegala,Nissan Bluebird SU14 1998,"Posted on 03 Apr 9:26 pm, Kurunegala City, Kurunegala3460views",Nissan,Bluebird,0,SU14,1998,Used,Automatic,Saloon,Diesel,"2,000 cc","185,000 km","Rs 2,725,000"
https://ikman.lk/en/ad/nissan-wingroad-wagon-1997-for-sale-kandy,Nissan Wingroad 1997,"Posted on 03 Apr 9:24 pm, Peradeniya, Kandy2121views",Nissan,Wingroad,0,1997,1997,Used,Automatic,Station wagon,Diesel,"1,970 cc","190,000 km","Rs 2,250,000"
https://ikman.lk/en/ad/nissan-patrol-2015-for-sale-colombo,Nissan Patrol 2015,"Posted on 29 Apr 1:28 pm, Battaramulla, Colombo1487views",Nissan,Patrol,0,Nissan,2015,Used,Automatic,SUV / 4x4,Diesel,"2,953 cc","148,000 km","Rs 35,000,000"
https://ikman.lk/en/ad/nissan-patrol-2014-for-sale-colombo-1,Nissan Patrol 2014,"Posted on 02 Apr 11:34 pm, Boralesgamuwa, Colombo4088views",Nissan,Patrol,0,0,2014,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","73,000 km","Rs 43,500,000"
https://ikman.lk/en/ad/nissan-ad-wagon-1997-for-sale-colombo-14,Nissan AD Wagon 1997,"Posted on 30 Mar 1:10 pm, Pannipitiya, Colombo1278views",Nissan,AD Wagon,0,Nissan,1997,Used,Automatic,Station wagon,Diesel,"1,970 cc","145,701 km","Rs 2,500,000"
https://ikman.lk/en/ad/nissan-x-trail-t-31-diesel-2013-for-sale-colombo,Nissan X-Trail T-31 Diesel 2013,"Posted on 02 Apr 2:29 pm, Athurugiriya, Colombo1624views",Nissan,X-Trail,0,T-31 Diesel,2013,Used,Automatic,SUV / 4x4,Diesel,"2,000 cc","56,000 km","Rs 12,950,000"
https://ikman.lk/en/ad/nissan-patrol-2013-for-sale-colombo-2,Nissan Patrol 2013,"Posted on 28 Apr 2:28 pm, Colombo 3, Colombo3528views",Nissan,Patrol,0,2013,2013,Used,Automatic,SUV / 4x4,Diesel,"3,000 cc","128,000 km","Rs 32,500,000"
https://ikman.lk/en/ad/nissan-bluebird-su14-2004-for-sale-matara-1,Nissan Bluebird SU14 2004,"Posted on 09 Apr 4:32 pm, Dikwella, Matara23304views",Nissan,Bluebird,0,SU14,2004,Used,Automatic,Saloon,Diesel,"1,990 cc","146,000 km","Rs 3,275,000"
https://ikman.lk/en/ad/nissan-sunny-fb-14-1997-for-sale-kurunegala,Nissan Sunny FB 14 1997,"Posted on 23 Mar 6:27 pm, Narammala, Kurunegala6106views",Nissan,Sunny,0,FB 14,1997,Used,Automatic,Saloon,Diesel,"1,970 cc","193,000 km","Rs 2,750,000"
https://ikman.lk/en/ad/nissan-wingroad-1997-for-sale-colombo-100,Nissan Wingroad 1997,"Posted on 27 Apr 4:25 pm, Malabe, Colombo3566views",Nissan,Wingroad,0,0,1997,Used,Automatic,Station wagon,Diesel,"1,750 cc","8,000 km","Rs 2,400,000"
https://ikman.lk/en/ad/nissan-pulsar-sn15-crystl-auto-gg-1997-for-sale-colombo-4,Nissan Pulsar SN15 CRYSTL AUTO GG- 1997,"Posted on 05 Apr 11:40 pm, Homagama, Colombo20974views",Nissan,Pulsar,0,SN15 CRYSTL AUTO GG-,1997,Used,Automatic,Saloon,Diesel,"1,970 cc","200,000 km","Rs 2,675,000"
https://ikman.lk/en/ad/nissan-x-trail-2wd-20-litre-hybrid-2016-for-sale-colombo,Nissan X-Trail 2WD 2.0 litre Hybrid 2016,"Posted on 07 May 11:14 am, Rajagiriya, Colombo230views",Nissan,X-Trail,0,2WD 2.0 litre Hybrid,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","37,000 km","Rs 13,800,000"
https://ikman.lk/en/ad/nissan-dayz-2017-for-sale-colombo-391,Nissan Dayz 2017,"Posted on 06 May 7:08 pm, Maharagama, Colombo443views",Nissan,Dayz,0,0,2017,Used,Automatic,Saloon,Hybrid,650 cc,"95,000 km","Rs 5,975,000"
https://ikman.lk/en/ad/nissan-x-trail-hybrid-2016-for-sale-colombo-96,Nissan X-Trail Hybrid 2016,"Posted on 05 May 1:50 pm, Malabe, Colombo1096views",Nissan,X-Trail,0,Hybrid,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","127,000 km","Rs 10,950,000"
https://ikman.lk/en/ad/nissan-dayz-highwaystar-propilot-2024-for-sale-gampaha,Nissan Dayz HighwayStar ProPilot 2024,"Posted on 03 May 2:25 pm, Kadawatha, Gampaha1758views",Nissan,Dayz,0,HighwayStar ProPilot,2024,Reconditioned,Automatic,Hatchback,Hybrid,660 cc,"3,000 km","Rs 8,750,000"
https://ikman.lk/en/ad/nissan-dayz-highway-start-hybrid-2023-for-sale-colombo,Nissan Dayz Highway Start Hybrid 2023,"Posted on 03 May 2:18 pm, Malabe, Colombo1319views",Nissan,Dayz,0,Highway Start Hybrid,2023,New,Automatic,Hatchback,Hybrid,650 cc,0 km,"Rs 8,250,000"
https://ikman.lk/en/ad/nissan-dayz-highay-star-x-2024-for-sale-gampaha-1,Nissan Dayz Highay Star X 2024,"Posted on 02 May 10:29 am, Kandana, Gampaha5148views",Nissan,Dayz,0,Highay Star X,2024,New,Automatic,MPV,Hybrid,660 cc,5 km,"Rs 8,850,000"
https://ikman.lk/en/ad/nissan-x-trail-autech-mode-premierh-2016-for-sale-colombo,Nissan X-Trail 2016,"Posted on 03 May 10:29 am, Dehiwala, Colombo874views",Nissan,X-Trail,0,2016,2016,Used,Automatic,SUV / 4x4,Hybrid,"1,990 cc","107,800 km","Rs 13,000,000"
https://ikman.lk/en/ad/nissan-roox-2024-for-sale-colombo,Nissan Roox 2024,"Posted on 30 Apr 2:52 pm, Nugegoda, Colombo2103views",Nissan,Other Model,0,Roox,2024,Reconditioned,Automatic,Station wagon,Hybrid,660 cc,"18,000 km","Rs 9,850,000"
https://ikman.lk/en/ad/nissan-x-trail-mode-premier-autech-2016-for-sale-colombo,Nissan X-Trail Mode Premier Autech 2016,"Posted on 25 Apr 9:23 am, Colombo 15, Colombo844views",Nissan,X-Trail,0,Mode Premier Autech,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","131,000 km","Rs 13,500,000"
https://ikman.lk/en/ad/nissan-x-trail-2016-for-sale-gampaha-313,Nissan X-Trail 2016,"Posted on 20 Apr 2:45 pm, Kiribathgoda, Gampaha954views",Nissan,X-Trail,0,2016,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","145,000 km","Rs 11,500,000"
https://ikman.lk/en/ad/nissan-x-trail-xtrail-t32-2016-for-sale-colombo,Nissan X-Trail T32 2016,"Posted on 24 Apr 12:05 pm, Maharagama, Colombo801views",Nissan,X-Trail,0,T32,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","117,000 km","Rs 13,050,000"
https://ikman.lk/en/ad/nissan-x-trail-2016-for-sale-kandy-13,Nissan X-Trail 2016,"Posted on 15 Apr 10:15 am, Kandy City, Kandy1436views",Nissan,X-Trail,0,0,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","125,000 km","Rs 11,500,000"
https://ikman.lk/en/ad/nissan-x-trail-2015-for-sale-jaffna,Nissan X-Trail 2015,"Posted on 11 Apr 11:11 am, Jaffna City, Jaffna2685views",Nissan,X-Trail,0,0,2015,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","154,000 km","Rs 12,950,000"
https://ikman.lk/en/ad/nissan-x-trail-2016-for-sale-gampaha-311,Nissan X-Trail 2016,"Posted on 06 Apr 10:36 am, Negombo, Gampaha2035views",Nissan,X-Trail,0,2016,2016,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","103,000 km","Rs 11,600,000"
https://ikman.lk/en/ad/nissan-x-trail-pure-drive-hybrid-2015-for-sale-galle,Nissan X-Trail 2015,"Posted on 03 Apr 12:20 pm, Galle City, Galle1489views",Nissan,X-Trail,0,Nissan,2015,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","109,000 km","Rs 11,500,000"
https://ikman.lk/en/ad/nissan-x-trail-black-extremer-2015-for-sale-colombo,Nissan X-Trail Black Extremer 2015,"Posted on 05 Apr 11:06 pm, Colombo 6, Colombo1543views",Nissan,X-Trail,0,Black Extremer,2015,Used,Automatic,SUV / 4x4,Hybrid,"2,000 cc","65,000 km","Rs 13,000,000"
https://ikman.lk/en/ad/nissan-leaf-2014-for-sale-colombo-1179,Nissan Leaf 2014,"Posted on 05 May 1:51 pm, Malabe, Colombo561views",Nissan,Leaf,0,0,2014,Used,Automatic,Hatchback,Electric,80 cc,"109,874 km","Rs 5,490,000"
https://ikman.lk/en/ad/nissan-leaf-azeo-2013-for-sale-colombo-428,Nissan Leaf Azeo 2013,"Posted on 03 May 12:20 pm, Battaramulla, Colombo943views",Nissan,Leaf,0,Azeo,2013,Used,Automatic,Hatchback,Electric,70 cc,"55,000 km","Rs 5,390,000"
https://ikman.lk/en/ad/nissan-leaf-aze0-g-grade-2015-for-sale-colombo,Nissan Leaf AZE0 G Grade 2015,"Posted on 01 May 5:56 pm, Battaramulla, Colombo1287views",Nissan,Leaf,0, AZE0 G Grade ,2015,Used,Automatic,Hatchback,Electric,70 cc,"40,000 km","Rs 5,490,000"
https://ikman.lk/en/ad/nissan-leaf-uk-made-tekna-gen2-2018-for-sale-colombo,Nissan Leaf 2018,"Posted on 04 May 8:27 am, Colombo 10, Colombo996views",Nissan,Leaf,0,Nissan,2018,Used,Automatic,Hatchback,Electric,110 cc,"109,000 km","Rs 12,500,000"
https://ikman.lk/en/ad/nissan-leaf-2012-for-sale-colombo-1075,Nissan Leaf 2012,"Posted on 25 Apr 5:33 pm, Nawala, Colombo3933views",Nissan,Leaf,0,Nissan,2012,Used,Automatic,Hatchback,Electric,70 cc,"137,750 km","Rs 6,800,000"
https://ikman.lk/en/ad/nissan-leaf-zeo-2012-for-sale-colombo-18,Nissan Leaf ZEO 2012,"Posted on 18 Apr 9:02 am, Pannipitiya, Colombo1055views",Nissan,Leaf,0,ZEO,2012,Used,Automatic,Hatchback,Electric,80 cc,"110,000 km","Rs 5,690,000"
https://ikman.lk/en/ad/nissan-leaf-2023-for-sale-gampaha,Nissan Leaf 2023,"Posted on 02 May 10:57 am, Kelaniya, Gampaha3176views",Nissan,Leaf,0,2023,2023,Used,Automatic,0,Electric,110 cc,"21,000 km","Rs 15,800,000"
https://ikman.lk/en/ad/nissan-leaf-g-2015-for-sale-colombo,Nissan Leaf G 2015,"Posted on 04 Apr 12:19 pm, Mount Lavinia, Colombo5086views",Nissan,Leaf,0,G,2015,Used,Automatic,0,Electric,1 cc,"76,000 km","Rs 4,200,000"
https://ikman.lk/en/ad/nissan-leaf-azeo-g-grade-2013-for-sale-kurunegala,Nissan Leaf AZEO G Grade 2013,"Posted on 03 May 8:42 am, Kuliyapitiya, Kurunegala3663views",Nissan,Leaf,0,AZEO G Grade,2013,Used,Automatic,Hatchback,Electric,70 cc,"79,000 km","Rs 4,475,000"
https://ikman.lk/en/ad/nissan-leaf-2012-for-sale-colombo-1073,Nissan Leaf 2012,"Posted on 27 Apr 7:43 pm, Colombo 14, Colombo1307views",Nissan,Leaf,0,Nissan,2012,Used,Automatic,Hatchback,Electric,80 cc,"95,000 km","Rs 6,200,000"
https://ikman.lk/en/ad/nissan-leaf-azeo-2013-for-sale-gampaha-74,Nissan Leaf 2013,"Posted on 20 Mar 6:53 pm, Wattala, Gampaha1643views",Nissan,Leaf,0,Leaf,2013,Used,Automatic,Hatchback,Electric,70 cc,"91,558 km","Rs 5,450,000"
https://ikman.lk/en/ad/nissan-sunny-hb310-1986-for-sale-gampaha,Nissan Sunny hb310 1986,"Posted on 08 May 11:20 am, Wattala, Gampaha",Nissan,Sunny,0,Nissan hb310,1986,Used,Manual,0,Petrol,"1,400 cc","63,000 km","Rs 825,000"
https://ikman.lk/en/ad/nissan-1976-for-sale-anuradhapura,Nissan 1976,"Posted on 08 May 11:04 am, Tambuttegama, Anuradhapura",Nissan,Other Model,0,0,1976,Used,Manual,0,Petrol,"1,500 cc","200,000 km","Rs 500,000"
